ORF,TRUE.PHI,NOISE.PHI
main2875,0.121837134405054,0.485692521240426
main2876,0.208043388391148,1.352707827319
main2877,0.0213139465271495,0.0279350012929075
main2878,0.19738549755135,2.20174721561108
main2879,0.00358849562954751,0.00146649021432628
main2880,0.0197901291968178,0.0320684377082982
main2881,0.438954858154258,0.0700185886767216
main2882,0.172934250610129,0.464083511388449
main2883,0.859236277244529,0.275183514913525
main2884,0.0117717123736575,0.00697823354123044
main2885,31.8805849420925,160.519127041493
main2886,0.241859027875918,0.765056946710702
main2887,0.00274165427984139,0.00694963679150746
main2888,0.0117255057881278,0.0515051714877928
main2889,0.180769614959474,0.160569140376178
main2890,0.000574118065368759,0.00222982772980742
main2891,0.216847931629675,0.154052759668738
main2892,0.401192607514523,0.0694966406943146
main2893,0.0331581664258862,0.0208199619677489
main2894,0.0213308646397152,0.00479982007608516
main2895,0.00567965469631119,0.00535945144876709
main2896,0.126615004416122,0.180863581152091
main2897,0.00512966166097895,0.00764372882880529
main2898,0.00353899091404964,0.00560029617074845
main2899,1.72855360614569,2.32915390632809
main2900,0.0301007625398007,0.0646129328288821
main2901,0.0457478506816614,0.066485732969501
main2902,0.106690440713697,0.246428990733919
main2903,0.0287858833346562,0.0250241261321616
main2904,0.0405153861531189,0.063025059578434
main2905,2.05087392256713,3.72267252723437
main2906,0.0766976634167961,0.0107534367465229
main2907,0.0022710189853185,0.00223813319292508
main2908,0.180375440997231,0.39609725084777
main2909,0.380292367473818,0.529450166820285
main2910,0.0904791144018622,0.112277311274429
main2911,0.00547735984623256,0.00105786872353653
main2912,0.013317538782922,0.0153025232973366
main2913,0.0120409903439895,0.00744432167321249
main2914,0.0466512387460284,0.114136957772771
main2915,0.348584071050761,0.661493029385258
main2916,0.00673429687657196,0.00543969337678166
main2917,0.0775792345196136,0.308754937961157
main2918,0.0178784877241506,0.00225030142475367
main2919,0.0407457025806469,0.133290880529802
main2920,0.0210898829822794,0.0173656237520163
main2921,0.00465174645581685,0.00453856243926978
main2922,2.7534697812732,1.48577198567496
main2923,0.00986595324681982,0.0191207787262404
main2924,0.0181694651298433,0.0113185084535068
main2925,0.0539148015741925,0.0901473745906595
main2926,0.0298237566216134,0.0234850473475127
main2927,0.028223821177755,0.0115139564290267
main2928,24.4010883301716,42.5753288851543
main2929,7.0399861863371,2.16085396881992
main2930,0.144267874922079,0.21306165290404
main2931,0.624515542385011,1.54535471268038
main2932,0.365496612485785,0.732752817032465
main2933,0.032010467733549,0.0656548837508703
main2934,0.305203873492304,0.813480308792497
main2935,0.140165211637306,0.0562341598437881
main2936,0.0764996551502253,0.138557577052033
main2937,0.356088268727442,1.21219350316386
main2938,0.155396526856363,0.798871583597405
main2939,0.030470976456794,0.0238976197756616
main2940,0.203916475459699,0.078003978925043
main2941,0.260220947438494,0.122471487954779
main2942,0.146093252706352,0.266533656555724
main2943,0.0385173249194231,0.0433019843297285
main2944,0.0490932453937723,0.0327598289380564
main2945,0.0296812004818278,0.017737782101067
main2946,0.00535185658521358,0.00630883607619586
main2947,1.02700533533388,0.436838404013971
main2948,0.00646178806008453,0.00953969382978784
main2949,0.566549865249249,6.50973337673976
main2950,0.0106924995280674,0.0674821488170424
main2951,0.0194584258707939,0.0428598246893357
main2952,0.0252369051677961,0.0164077442843563
main2953,10.9958387744982,9.43678619097417
main2954,0.0292313552177837,0.0256625755942443
main2955,0.0137893013359992,0.00651862573711496
main2956,0.0026668649379583,0.00139345379303304
main2957,0.496692557934502,0.516992862101782
main2958,0.360107096678491,0.708054083033074
main2959,0.0947207808603536,0.0108746584843955
main2960,2.29100632437985,1.36764083291424
main2961,0.030729150076489,0.0583773120847628
main2962,0.0367294123302314,0.0674337253761468
main2963,0.107695583186462,0.184031407886377
main2964,0.0110743286765615,0.0202755305715854
main2965,1.33544176736921,0.710888529547851
main2966,0.0250691102517044,0.0105511122757303
main2967,2.69588010332314,6.62192361482009
main2968,0.00266167624065436,0.00448905225237658
main2969,0.0330273174314787,0.0170407587911008
main2970,0.484629746920783,0.437637260267337
main2971,0.011208977816774,0.00760327948613104
main2972,2.05978784781409,1.11409846203953
main2973,0.317222359969101,0.0955301776381791
main2974,18.9498681173951,13.230296792918
main2975,0.0109825181004307,0.00459163250166299
main2976,0.0188636826571272,0.00432089717364036
main2977,0.0198695381554013,0.0275248845727877
main2978,0.0123987053881883,0.0063777515137115
main2979,0.0860674852710848,0.0322729932568589
main2980,0.0150444616829833,0.029869056289603
main2981,0.306808893183727,0.373182829051983
main2982,10.3525744095073,37.8360065974218
main2983,0.0580943233335579,0.080485161557495
main2984,0.0689912386178487,0.0310528646488765
main2985,5.03856483211508,6.44421064268547
main2986,0.0560373212126739,0.0269247348802086
main2987,2.3655886391005,15.6373359648963
main2988,0.129066619847461,0.17789562985795
main2989,0.234821232991413,0.191786505284366
main2990,0.0514328774961795,0.182850234374025
main2991,0.050444845997794,0.151245429923926
main2992,0.0200003743720667,0.019817523044556
main2993,0.52608104298324,0.339792118399892
main2994,0.27911359764779,0.244829879161921
main2995,0.435520920480783,1.11249805440939
main2996,0.0794288845196883,0.147570749793139
main2997,0.230811665007137,0.0727188484083741
main2998,2.0608611862089,0.450421612264648
main2999,0.132307325767756,0.500650025902149
main3000,0.319037823583115,0.698320469423752
main3001,2.21778207240415,1.25048406699967
main3002,0.136821767814656,0.142058184120753
main3003,0.0577389220474142,0.0244163636832657
main3004,0.00939747715025031,0.0425000410738504
main3005,0.0894264360730345,0.0437826219857487
main3006,0.110753993280291,0.0354486176639961
main3007,3.33893474668912,3.53743086270196
main3008,0.0077515972118444,0.001656014094749
main3009,0.0228434946547226,0.114218300002441
main3010,0.0269255069470484,0.0258306980544268
main3011,0.0252537380407491,0.0225813706620956
main3012,0.0390228055525107,0.0342406808820847
main3013,0.205495333362909,0.402531619266788
main3014,1.07956518436641,2.70068392979481
main3015,0.0134990325374274,0.0153180187040961
main3016,0.0180834045136268,0.0346941783835037
main3017,0.501749018731339,0.201566793655285
main3018,2.54946449205269,0.857824280542125
main3019,0.0245944424065539,0.00936556864786437
main3020,0.015721831722212,0.0366287609575434
main3021,0.21438221192396,0.365596119290785
main3022,0.0278080222714126,0.0326427260543996
main3023,0.0118847130065054,0.0415130935850911
main3024,0.495604288062326,0.403996013319362
main3025,0.0145423929702022,0.0151218872757324
main3026,0.00418357943382505,0.0012659585033117
main3027,0.039187798672157,0.0842578979279847
main3028,0.0683593042856875,0.0421509308547383
main3029,0.131539459122961,0.158590519746238
main3030,0.0183912056578691,0.0109015235300768
main3031,0.00389495951425387,0.0190728495219132
main3032,0.477027245631829,0.44587925993184
main3033,0.126175228850847,0.151842300762434
main3034,0.548221926307875,0.509628053569469
main3035,0.387963894151282,0.757919558453942
main3036,0.0586861485019258,0.0783019066394006
main3037,0.649360979579271,1.11772518405305
main3038,0.0303653864770233,0.0675453141531327
main3039,0.0413604635150993,0.016236432124878
main3040,0.130701347047143,0.117705179450944
main3041,0.176307396571012,0.259933821918659
main3042,0.728882755591833,0.491440891537321
main3043,0.0268144077583098,0.0575685707009537
main3044,0.00687832383054892,0.0140271294031788
main3045,0.407407832824872,0.113251156452139
main3046,0.0287797489682043,0.0212526804036611
main3047,0.539543549271777,0.563437893504283
main3048,0.384285031580294,0.633375823405323
main3049,0.0964324177676123,0.0993194870450387
main3050,0.0700963499138384,0.039329892825176
main3051,17.2248322482691,8.39979271656941
main3052,0.558006696375441,0.140806834321969
main3053,0.0125645490500737,0.00987059524376002
main3054,0.389734577914875,2.09633948349796
main3055,0.12422978095246,0.036425227098637
main3056,0.286538018730865,0.15743653121179
main3057,0.0309957792187714,0.101588944157722
main3058,0.059392617253478,0.0424702872279526
main3059,0.217376502568077,2.73359906632721
main3060,0.0130422568648646,0.0903888579654518
main3061,0.710895833460509,1.24222645487125
main3062,0.0213344560784089,0.0231214882326046
main3063,0.0788658368443224,0.119281297298556
main3064,0.154663095210813,0.0683751986081656
main3065,0.00659291740243087,0.00121991997650273
main3066,0.343219774164053,0.647947188371004
main3067,0.473445784208161,0.524876865708471
main3068,0.0644393444341662,0.0259984016702302
main3069,0.703621267418555,1.34237683669784
main3070,0.00597392216041154,0.00733296644814431
main3071,0.0204288392852116,0.0810539108041083
main3072,0.241078217549617,0.172161410051215
main3073,0.0282018024052715,0.0216059474962039
main3074,0.0177694844431918,0.0496855974083692
main3075,1.14668208861465,3.01710998686199
main3076,0.752723186483996,0.105774927527405
main3077,0.148362752453773,0.0809340547479133
main3078,0.220643760385696,0.510160953853261
main3079,0.0228461188376706,0.00452400723199543
main3080,0.0126892563022097,0.0643391962283394
main3081,0.0284288081347395,0.014122281300719
main3082,1.43704179848766,0.917711627216235
main3083,0.00531448037885246,0.0194465264941766
main3084,0.158359868045668,0.0721386879745842
main3085,0.0524460628909592,0.0503443265481839
main3086,0.0140838070883977,0.00709466099463254
main3087,0.185310727826138,0.052680313223097
main3088,0.16306337142222,0.0436715657885823
main3089,0.0273606181850559,0.00720014947661382
main3090,0.0170655321227006,0.105835215674395
main3091,0.203270205589672,0.214979428144853
main3092,0.0396205925497298,0.0255592325353147
main3093,0.212751387885248,0.201883613028941
main3094,0.0142528060480527,0.015641606162155
main3095,0.054314778454804,0.0568162692859417
main3096,0.00583617685870062,0.0349804461161549
main3097,0.00482871334984828,0.00157461998857668
main3098,0.0357613494532643,0.0177480902358093
main3099,0.0129729511099569,0.0100216466226571
main3100,0.0725074291019147,0.0504049648174575
main3101,0.070777101976818,0.0310971178620943
main3102,0.702217646681741,2.9013760023687
main3103,0.0832868359591955,0.0245062206653581
main3104,0.0306871666259266,0.0428024676718755
main3105,1.37743494903663,3.26872105216292
main3106,0.0608917282874183,0.0224856987066994
main3107,6.15377938367088,1.25478223963107
main3108,0.068740430764715,0.0338908019314905
main3109,0.020365355736519,0.0049998162656544
main3110,0.00922655186827868,0.0101998879881398
main3111,0.0992482556385017,0.489869551328214
main3112,0.0162912892639041,0.0326473542951716
main3113,0.149185052581696,0.850622262976246
main3114,0.0114769114585415,0.00804052518162913
main3115,0.00904694196312506,0.00987446857127646
main3116,0.123723197976338,0.0859467667442101
main3117,0.412747973477554,2.36431380442319
main3118,0.11010531985813,0.0753466352990246
main3119,0.00572074935529806,0.00303847384085542
main3120,0.0252351255239946,0.00617467554288458
main3121,0.0594326573294377,0.0374129072274878
main3122,0.374814328734667,3.11340206134705
main3123,0.0114886636197677,0.00391942667435055
main3124,0.0474200821004452,0.0706511828409064
main3125,0.0501942218750422,0.0550507101178629
main3126,0.0266391102204767,0.00183005020164691
main3127,0.0357891190830898,0.0423806162553547
main3128,0.0562581853022309,0.0555981257719758
main3129,0.0246084043535844,0.0303588055573412
main3130,0.108418251649434,0.209074893819128
main3131,0.00582567112834854,0.00192084384961592
main3132,0.0925522186317338,0.0909581992659091
main3133,0.1274765405499,0.050007744675424
main3134,0.0101167006703048,0.0036811303720322
main3135,0.0280586776000592,0.0192272862920714
main3136,1.36742450334718,3.602460576401
main3137,0.0412748015162644,0.0178138648482559
main3138,0.0139106122905963,0.00602440069452682
main3139,0.0332263641595487,0.00871383322590615
main3140,0.313430494068724,0.453700072035715
main3141,1.67127115910484,0.766530808084676
main3142,18.0226051562489,6.20513047383348
main3143,0.00471811181790925,0.0103007527806007
main3144,0.0638503429714253,0.375842103920407
main3145,0.0727015176605225,0.128006351114066
main3146,0.135544869941307,0.068831708425251
main3147,1.02367155592472,2.54455780292831
main3148,0.0510121098196437,0.0239172358142998
main3149,0.133298517818544,0.0833968394309524
main3150,0.0738969295208574,0.0448223791979816
main3151,0.251351365297585,0.579005541741921
main3152,0.0326455424776871,0.0262741536584251
main3153,0.00382114726615472,0.00191321570273105
main3154,0.0781177742346107,0.187758811278764
main3155,0.0132388838683537,0.0125858420735887
main3156,0.0788207763977921,0.0663001427903177
main3157,0.370673496574179,0.569806975379919
main3158,0.0953053124866512,0.237757822072063
main3159,0.0331181842611774,0.0173663753297804
main3160,0.0313155541552922,0.0491907998315423
main3161,0.420920716031631,0.363186215664915
main3162,0.0495694838773513,0.0476965506030805
main3163,0.175408789346538,0.0500185607806302
main3164,0.713220807195429,1.38230483229991
main3165,0.0139491234195131,0.0147029841681065
main3166,0.0692431852984222,0.149768629696919
main3167,0.158333034022754,1.58875699186146
main3168,0.318663024836976,0.954490443627088
main3169,0.375162447679904,0.547654390456857
main3170,0.027859343170088,0.0761998825717717
main3171,0.107847377135745,0.123455716444177
main3172,0.152068006045346,0.381098775490862
main3173,1.60859833914093,3.17470810995238
main3174,0.421550782656127,0.15033353934365
main3175,0.0840937060236018,0.10980200369548
main3176,0.280488878961903,0.68832344992989
main3177,0.00498483785339027,0.00589066051417812
main3178,0.153764115250831,0.557807084221334
main3179,0.0654005830121402,0.116452874611821
main3180,0.0896636276501748,0.119797023314421
main3181,0.312802153419887,0.223476112188404
main3182,0.0461488493117813,0.207711587092936
main3183,0.0147026288331344,0.0151392468679934
main3184,0.00438827330442441,0.00532405060673907
main3185,0.0200490073937737,0.00516175790472746
main3186,0.0142553508144142,0.00241748695569917
main3187,0.00344474255621422,0.00217442096540129
main3188,0.12410048247339,0.0859059311672698
main3189,0.0936171413672623,0.116138643321894
main3190,0.0746737913859421,0.0545549111541998
main3191,0.00980236732207822,0.0307107415121599
main3192,0.0113346236618343,0.0186974388986813
main3193,0.0483116204129737,0.0742911410157946
main3194,0.104802833421079,0.650317212616847
main3195,0.00326067792424563,0.00980649492042356
main3196,0.027079058957594,0.0572669484047802
main3197,0.0256666554707809,0.0328106964322009
main3198,0.0585429371260747,0.0428735307412804
main3199,0.0121428056517529,0.0540186301064811
main3200,0.0960070469960068,0.0868642700684637
main3201,0.0389599150364286,0.0215292847018193
main3202,0.0229028853166169,0.0305369072031352
main3203,0.555356598357477,1.33462327519668
main3204,0.177087479683933,0.209839060845345
main3205,0.174153731059195,0.216757584743219
main3206,0.0290101654691263,0.139113806698405
main3207,0.0488502385103822,0.0310108700852797
main3208,0.0227459410246999,0.0407996935003194
main3209,0.106165568764414,0.767331074660854
main3210,0.0283150454290859,0.0605948036725286
main3211,15.9487184015095,47.3564524602993
main3212,0.177910418006343,0.121706946613597
main3213,0.0219079249008337,0.00565277243880002
main3214,0.0247504958209104,0.0070743476495358
main3215,0.353489075832985,0.113879930563839
main3216,0.0122981481112506,0.00878714870858915
main3217,0.0272280295259621,0.0436199887506507
main3218,0.0246726352283227,0.0112263458464195
main3219,0.0371332858456626,0.0884099630106359
main3220,2.31424637828216,0.400478028462804
main3221,0.201590031486305,0.319282987771067
main3222,0.202825714898742,0.315322027479775
main3223,0.104420590601162,0.0483776963222414
main3224,0.114618881298046,0.0598687517573225
main3225,0.0111219866337749,0.00946812643542463
main3226,0.0437826027058732,0.0532482950662706
main3227,0.0675375268672301,0.343931278657897
main3228,0.0475754413458035,0.0193250234347531
main3229,0.0126107621336673,0.0172643153581029
main3230,0.457394771213054,1.54417538989728
main3231,0.0690122376406446,0.0674212846398524
main3232,0.00756074062741366,0.0144107889737383
main3233,0.0142819857873493,0.0211992920469083
main3234,0.27666463811526,0.753289611877976
main3235,0.27185686114296,0.121182811687645
main3236,0.126442634105772,0.173761383746412
main3237,30.4181773845997,24.4171288250721
main3238,0.230526019051139,0.249983329257402
main3239,0.00652456219875931,0.00269552941148561
main3240,0.189004889478596,0.036195358702536
main3241,0.0898435440379685,0.347657964801633
main3242,0.0343174183189035,0.533174987857041
main3243,0.0470663108247665,0.0292600828466565
main3244,0.0175452425603711,0.0334372877021022
main3245,0.909967059935024,0.896203533031457
main3246,0.0226816435231669,0.0586111258406162
main3247,0.0101754112070581,0.00238308506198825
main3248,0.0543604553592754,0.0277724163233069
main3249,0.0384280747208072,0.0269966245957881
main3250,0.0438477980908748,0.113268737873005
main3251,0.0742045643907959,0.0343496914636505
main3252,0.0185693847418499,0.0730142044942001
main3253,0.100219389206116,0.122962132105437
main3254,0.00935674507844859,0.0339867203470793
main3255,0.256583343300477,0.117824151513961
main3256,0.150775202286674,0.0607415288785076
main3257,0.0115117558376404,0.0214903592463811
main3258,0.15863013317974,0.0571558429683026
main3259,0.00487580459511005,0.00506011186445218
main3260,0.00472360530100236,0.00782257851932683
main3261,0.00490268001768172,0.00341099367685578
main3262,0.0201750306221653,0.0359872065553046
main3263,0.0241622048918444,0.0392203131909479
main3264,0.223746019260491,0.191080844769042
main3265,0.0134057076189501,0.0162098311369627
main3266,0.210068725188726,0.025443257383501
main3267,0.0659159350618071,0.0855730598789683
main3268,0.0629601638141365,0.171213245855379
main3269,0.021130761525276,0.0523116626760124
main3270,25.3175997707853,6.84899409673826
main3271,1.55147062742542,4.39066640211569
main3272,0.00855731160494544,0.00813256556391593
main3273,0.00475030527300326,0.088408041164434
main3274,0.0472671428122998,0.0162305784645753
main3275,0.0261068840950655,0.0716319325822811
main3276,0.0278841111279435,0.0930533337304142
main3277,0.0331757554286921,0.0461073772070234
main3278,0.0667429823875101,0.0666734912846338
main3279,0.862981661357436,0.664237298430004
main3280,0.0709562607890001,0.257395481004239
main3281,2.51975700679737,12.2283424196529
main3282,0.0754712992034868,0.135588348077144
main3283,0.0810607473589721,0.166437495042744
main3284,0.263051103971956,0.673273271549481
main3285,8.0658706671537,24.7376612845108
main3286,0.206168921486247,0.0786138939117694
main3287,0.0153293206522818,0.0428652478567013
main3288,0.180615614447829,0.7577064929019
main3289,1.05858848520279,6.28575659472522
main3290,0.0971633882078439,0.039503120067104
main3291,0.0288465146409081,0.0139051770242989
main3292,0.875551671132559,1.07433243091863
main3293,0.0133010773935698,0.00647163412333566
main3294,0.00129199348009572,0.0013286857838498
main3295,1.02159071090294,8.16244242163294
main3296,0.380617791989155,0.104737970104005
main3297,0.306397401774467,0.809352010133941
main3298,0.703185331127574,0.367804139851444
main3299,0.0855497890034988,0.140838818421612
main3300,0.164953703054845,0.221771192736529
main3301,0.0357942086218894,0.0570961427444987
main3302,0.477825059399134,0.187869260198436
main3303,0.0484976651225813,0.0154412185989709
main3304,0.0485563798039235,0.187006535169646
main3305,0.179315776650384,0.185039063463656
main3306,0.065477448718362,0.0760827414286403
main3307,0.0241874278050675,0.0588545066710541
main3308,0.015298184496254,0.00530117805054406
main3309,0.0418354071500147,0.129024159404662
main3310,0.0182615757017494,0.0201775568201456
main3311,0.0625242041379991,0.0148429693129587
main3312,22.238888575268,9.79251785030438
main3313,0.0792952985487406,0.187638633453319
main3314,0.0527767346502825,0.658796855882192
main3315,0.0244238521265501,0.0331403780537263
main3316,0.229673950577039,0.0357047277316892
main3317,0.0874437084189921,0.139962326006988
main3318,0.0420135832193492,0.0283947726490311
main3319,0.317546422099569,0.0643821114700154
main3320,0.367386422322984,0.0918424375430362
main3321,0.0294184203887238,0.0201517026730917
main3322,0.0436089982517542,0.072788225448226
main3323,0.0143158026277903,0.0131945143351236
main3324,0.00373007297565138,0.0301572996816198
main3325,0.0742717182786766,0.0322936242067796
main3326,0.17734153932325,0.125179748417024
main3327,0.0250137996100322,0.13505233559951
main3328,0.0970153638320495,0.0559079669078339
main3329,0.0708012317383128,0.0351956875351581
main3330,0.0418950878923202,0.0327884426403346
main3331,0.0458409006078748,0.139500529712182
main3332,21.9317154441952,56.4718347667341
main3333,0.0854672613119343,0.10517812325223
main3334,0.0443408097796791,0.0758852799441952
main3335,0.0579727248644986,0.0574816747238412
main3336,0.299508363482549,0.0651395671678889
main3337,0.0858680647951839,0.562785180440086
main3338,0.103895794304238,0.0475419510348995
main3339,0.233660033809,0.172977042711771
main3340,0.974360810445933,1.03873630943038
main3341,0.0960676410839573,0.10895036537512
main3342,0.486295484517521,0.169138312501496
main3343,0.0151323003461149,0.00553364251494096
main3344,0.145387969066917,0.151921672065245
main3345,0.154535117923106,0.290346256233819
main3346,0.0620510010192452,0.0383456381306677
main3347,0.310938160316663,1.13811594708352
main3348,0.0483856787809542,0.0936097620423962
main3349,0.042073553861042,0.161897934091371
main3350,0.0224849999271366,0.0369539429094611
main3351,0.0333658853061956,0.0279138101874086
main3352,0.0766954711988129,0.0272723112866344
main3353,0.0136381214998968,0.0119605285621084
main3354,0.00590736425845277,0.00593683570266256
main3355,0.071770255827503,0.0529869546023048
main3356,0.272045397782736,0.881764632088625
main3357,0.0167398529049406,0.0162952947830055
main3358,0.420760164563923,0.165478504181402
main3359,0.192201227671031,0.066492634496497
main3360,0.0210652455045507,0.0191236133782614
main3361,0.0143470327092731,0.00336721299895638
main3362,1.59532304056611,0.810994801990575
main3363,1.39607545536426,0.486533260681542
main3364,0.0454989722132564,0.0599263507775435
main3365,0.0584845727031015,0.0141893356913969
main3366,0.239179161541982,0.510514386790387
main3367,0.03445812514727,0.0531831570372826
main3368,0.549479304097831,0.591845589117322
main3369,0.171811235989824,0.122681265635708
main3370,0.652454654643107,3.1109316629229
main3371,0.953615601663541,0.55142198496939
main3372,0.00609971135972668,0.00360616299033397
main3373,0.0307172488001482,0.0228552844106074
main3374,0.0405151501111668,0.291821575687219
main3375,0.159284648372095,0.163316988862158
main3376,0.0159402593239133,0.114702549571202
main3377,0.00781428490636297,0.00274065737072519
main3378,0.0687452414571269,0.073198554539344
main3379,0.0451721973171798,0.0172658116913857
main3380,2.47176012975871,3.07840646914786
main3381,0.34677590623966,0.331383449763589
main3382,0.0026470788572559,0.00144000080971017
main3383,0.0109921767692929,0.0147130089769281
main3384,1.74510428840932,1.04127789488736
main3385,0.0587793205653993,0.273482334382262
main3386,0.0449305032592586,0.0662195602261711
main3387,0.062387429451407,0.051725986899922
main3388,0.190030159729569,2.09951108243724
main3389,0.0625325213481571,0.135242920267924
main3390,0.180614336596877,0.215333514469676
main3391,0.0382820397427936,0.140070437408124
main3392,0.120470653154376,0.0709017423923826
main3393,0.00139800006175039,0.0018848779980864
main3394,0.12057289659074,0.022489689020931
main3395,0.054049419392447,0.314665982487265
main3396,0.521719104979702,0.442137720155712
main3397,0.571366582182818,1.12246630840605
main3398,0.00372910334986711,0.0238045330427145
main3399,0.00972476702561056,0.00742550003569831
main3400,0.0230999950208969,0.0141393610782942
main3401,0.399951687267547,0.0918891824203938
main3402,0.0143914714970936,0.0717256634382826
main3403,0.0377545371162209,0.0143773587967356
main3404,0.0718251624767218,1.03290620246781
main3405,0.00373565342591982,0.00084031121632042
main3406,0.12554893187267,0.371618754266549
main3407,0.0411461144243089,0.0241333388364147
main3408,0.136532472483134,0.659247646291702
main3409,0.0105014566801302,0.0292056310187336
main3410,0.043469150125531,0.168544999964237
main3411,0.412085807783045,0.403617800146446
main3412,1.80671922021445,1.11812489413734
main3413,0.0362815884361251,0.116079543671331
main3414,0.0302744258262335,0.0475129400476587
main3415,0.0242823486643503,0.0189248194591961
main3416,0.0154266990214307,0.00731111872904564
main3417,0.0176615106622681,0.066220947101256
main3418,0.0380217626450866,0.130907037554536
main3419,0.296271426028863,0.380373743313971
main3420,0.0200799766501584,0.00622994140112228
main3421,0.0606427471541608,0.016886931083092
main3422,1.28271907347564,1.35062350660474
main3423,0.0822979392584173,0.0304598444562094
main3424,0.154896120819612,0.469637437682108
main3425,0.00130229501869981,0.00183496780614954
main3426,0.0236720044712679,0.042717208566857
main3427,0.0548610678313636,0.0278611543031709
main3428,0.0357815200705062,0.00849620802985551
main3429,0.142445202370237,0.0351665083521747
main3430,0.0219206115305491,0.01640429543875
main3431,0.0286979393627949,0.063800210418679
main3432,0.054584833802569,0.0400526074760459
main3433,0.0171413683376027,0.0160849547323546
main3434,0.468155334879244,0.991318472911688
main3435,0.0146269120784962,0.00570137257816047
main3436,0.0365269031973227,0.0132858091549995
main3437,0.216843760816668,0.0755926563354052
main3438,0.0271028830810646,0.00880335767612257
main3439,0.0084170769717354,0.00577581763081462
main3440,0.0818978414002301,0.0818080609291624
main3441,0.285986896970579,0.359603828538223
main3442,0.0928979673853185,0.198379871137952
main3443,0.0220118542983134,0.0194882139133073
main3444,0.00833532943721139,0.00747322495807896
main3445,0.00694994282540296,0.00722572003980878
main3446,0.0101630902765667,0.0137958648202581
main3447,0.0386100740813094,0.0471245357545853
main3448,0.0710721771308427,0.012940276921065
main3449,0.0162794330492303,0.0633809264883807
main3450,0.0533787149990344,0.0248661135638633
main3451,0.130673180021342,0.141522051054622
main3452,0.00682078412087774,0.0110254113989472
main3453,0.0128963947812041,0.00270040554156844
main3454,0.906005411499038,4.68952698620272
main3455,0.191893207813657,0.0925285419811359
main3456,0.0588944205685973,0.0455513623689625
main3457,14.1502416686509,22.2725880589666
main3458,0.0187895327089722,0.0308933050827748
main3459,0.145702352750684,0.140429554593941
main3460,0.0259635157969696,0.0243631727558256
main3461,0.0303350853503083,0.0261563188828774
main3462,0.0781027262949437,0.159731217528239
main3463,0.00447812183821083,0.00832707102621926
main3464,0.0131001084393017,0.00935664766139075
main3465,0.304368360784756,0.160017930819641
main3466,0.00499343814730217,0.00730515779151476
main3467,0.0745335286384479,0.0573141299186795
main3468,0.0169756013591487,0.042634043269476
main3469,0.00204760596749492,0.000259361665400609
main3470,0.103820912953807,0.171840130635983
main3471,0.155732529149692,0.286360557062643
main3472,0.096121094631738,0.0926849309795045
main3473,0.11502274333983,0.185514411884462
main3474,0.0510850323336863,0.0867955656481262
main3475,0.178766002310432,0.632830662410867
main3476,0.670017023306334,0.312218037255535
main3477,0.823478850621205,1.04217617129254
main3478,0.0367027863668922,0.0352594019072655
main3479,0.0718415840167747,0.0799303707153638
main3480,0.112626976479508,0.106130854877868
main3481,0.0331841920010232,0.215138069385659
main3482,0.255324823702738,1.23066983195047
main3483,0.0376023803277865,0.0215680243581573
main3484,0.0432464507307754,0.0190022441232667
main3485,0.113676102797337,0.217911463011793
main3486,0.0615596156212654,0.0416718256389478
main3487,0.00220584620557997,0.00464692353934813
main3488,0.0176481400104514,0.0357324408887377
main3489,0.0175428346059912,0.0133750345126044
main3490,0.341634042159257,0.387726621039659
main3491,0.208381700387342,0.111215948191694
main3492,0.0328755503480249,0.260372755363708
main3493,0.298234965001202,0.633048000007731
main3494,0.023083789778049,0.0394254829092401
main3495,0.472472854260149,0.879110904683139
main3496,0.00129734578951403,0.000348538045356241
main3497,0.0190211079637199,0.0279827249139778
main3498,0.0325779719518762,0.0143346714467316
main3499,0.334563776970134,0.865588965274743
main3500,0.00125591285412717,0.00108760675421526
main3501,0.175179499204399,0.0600588695547964
main3502,0.00902468738630219,0.0202045388685584
main3503,0.0950886760170206,0.0865785086402264
main3504,0.00267688800320523,0.00438726855656675
main3505,0.00512953905840076,0.0123621570372699
main3506,0.121305482038672,0.243673054313107
main3507,0.0139784263065271,0.0500664881914846
main3508,0.138145954973716,0.107956460785053
main3509,0.0892116183783249,0.134885884798331
main3510,0.252528173063956,0.558352666005946
main3511,0.0322925126540803,0.148480722968129
main3512,0.00986834951412224,0.0304264460233667
main3513,0.0551654578035393,0.106599523670992
main3514,0.00656971648095812,0.0107730846118244
main3515,1.56245330284091,0.644603914912435
main3516,0.777574370598779,1.55610168432538
main3517,0.0198573100531381,0.150470024266934
main3518,0.0601966530734178,0.0376999034762189
main3519,0.0172684526224687,0.0433178647710722
main3520,0.0771190269584084,0.751231077717867
main3521,1.78302705565944,1.06047335898907
main3522,0.0224075044082897,0.0124217707113078
main3523,0.0395972074558475,0.054231678150705
main3524,0.00293530259267788,0.0119738164061816
main3525,0.00461588699143893,0.00309018478113151
main3526,0.0426863814165135,0.0403260421043869
main3527,0.0191760002847646,0.00502704008379256
main3528,0.388123533392658,0.448773007702263
main3529,0.236676350463636,0.513812105530124
main3530,0.0654176023271386,0.0597859888929094
main3531,0.0411371992741545,0.121369689721962
main3532,0.0577723837658358,0.0558543419415516
main3533,0.0365298429277285,0.0872354055665182
main3534,0.138913609702823,1.01287309678382
main3535,0.0304188416330485,0.0145548152208363
main3536,0.00347027884660444,0.00360915071407183
